domain,skill,demand_count,supply_count,gap,anomaly_flag
HR & Administration,trend,0,3,-3,NO
HR & Administration,key management,0,3,-3,NO
HR & Administration,ability to translate technical specifications,0,3,-3,NO
HR & Administration,virtual systems: vmware,0,3,-3,NO
HR & Administration,printers & scanners,0,3,-3,NO
HR & Administration,programming tools: python,0,3,-3,NO
HR & Administration,repair and maintenance practice,0,3,-3,NO
HR & Administration,technician v,0,3,-3,NO
HR & Administration,linux and os,0,3,-3,NO
HR & Administration,knowledge of manufacturing test methodologies.,0,3,-3,NO
HR & Administration,de-bugging,0,3,-3,NO
HR & Administration,clarity,0,3,-3,NO
HR & Administration,structured software,0,3,-3,NO
HR & Administration,scheduling appointments,0,3,-3,NO
HR & Administration,pages,0,3,-3,NO
HR & Administration,linux and os x,0,3,-3,NO
HR & Administration,sps,0,3,-3,NO
HR & Administration,tornado,0,3,-3,NO
HR & Administration,networking i,0,3,-3,NO
HR & Administration,vsphere,0,3,-3,NO
HR & Administration,ms outlook,0,3,-3,NO
HR & Administration,mdfs,0,3,-3,NO
HR & Administration,devops,0,3,-3,NO
HR & Administration,nics,0,3,-3,NO
HR & Administration,helioscope,0,3,-3,NO
HR & Administration,telephones,0,3,-3,NO
HR & Administration,architecture,0,3,-3,NO
HR & Administration,microsoft office - word,0,3,-3,NO
HR & Administration,ptc creo),0,3,-3,NO
HR & Administration,proe,0,3,-3,NO
HR & Administration,fraud detection,0,3,-3,NO
HR & Administration,preparing financial reports,0,3,-3,NO
HR & Administration,qcc,0,3,-3,NO
HR & Administration,production process,0,3,-3,NO
HR & Administration,sheet metal,0,3,-3,NO
HR & Administration,live electrical,0,3,-3,NO
HR & Administration,troubles,0,3,-3,NO
HR & Administration,mortgage lending,0,3,-3,NO
HR & Administration,astm material testing and chemical evaluations of materials,0,3,-3,NO
HR & Administration,network security,0,3,-3,NO
HR & Administration,venture capital,0,3,-3,NO
HR & Administration,excellent communication,0,3,-3,NO
HR & Administration,traffic control and state highway database,0,3,-3,NO
HR & Administration,experience with autocad,0,3,-3,NO
HR & Administration,supervisory control and data acquisition,0,3,-3,NO
HR & Administration,5s,0,3,-3,NO
HR & Administration,iterative,0,3,-3,NO
HR & Administration,active noise cancelling (anc),0,3,-3,NO
HR & Administration,hive(hql),0,3,-3,NO
HR & Administration,microsoft excel expert - pivot tables,0,3,-3,NO
HR & Administration,siemens plc,0,3,-3,NO
HR & Administration,agile coach,0,3,-3,NO
HR & Administration,mac ios,0,3,-3,NO
HR & Administration,troubleshooting soho networks,0,3,-3,NO
HR & Administration,wall paper,0,3,-3,NO
HR & Administration,and irregularities to provide accurate records for tfcu and its service organizations,0,3,-3,NO
HR & Administration,advanced knowledge of embedded systems,0,3,-3,NO
HR & Administration,excellent negotiating tactics,0,3,-3,NO
HR & Administration,sales force,0,3,-3,NO
HR & Administration,maintain documentation,0,3,-3,NO
HR & Administration,proficient with microsoft word,0,3,-3,NO
HR & Administration,9900 portable c-arm,0,3,-3,NO
HR & Administration,research scientist,0,3,-3,NO
HR & Administration,ms visual basic,0,3,-3,NO
HR & Administration,system configuration,0,3,-3,NO
HR & Administration,mortgage banking,0,3,-3,NO
HR & Administration,the sale,0,3,-3,NO
HR & Administration,relational databases,0,3,-3,NO
HR & Administration,qa testing,0,3,-3,NO
HR & Administration,market share,0,3,-3,NO
HR & Administration,gantt chart scheduler,0,3,-3,NO
HR & Administration,prediction modelling,0,3,-3,NO
HR & Administration,wsam-dc fiber,0,3,-3,NO
HR & Administration,manages the accounts payable function - including employee/volunteer reimbursement - from processing incoming invoices,0,3,-3,NO
HR & Administration,read blueprints,0,3,-3,NO
HR & Administration,asset keeper pro software,0,3,-3,NO
HR & Administration,social networks,0,3,-3,NO
HR & Administration,openssh,0,3,-3,NO
HR & Administration,qa engineering,0,3,-3,NO
HR & Administration,iec 61131 (ladder logic,0,3,-3,NO
HR & Administration,remedy,0,3,-3,NO
HR & Administration,pc hardware and software installation,0,3,-3,NO
HR & Administration,fds,0,3,-3,NO
HR & Administration,ms-dos,0,3,-3,NO
HR & Administration,mapreduce,0,3,-3,NO
HR & Administration,total quality management,0,3,-3,NO
HR & Administration,2008-2010,0,3,-3,NO
HR & Administration,ms exchange,0,3,-3,NO
HR & Administration,development,0,3,-3,NO
HR & Administration,ccp,0,3,-3,NO
HR & Administration,microsoft dynamics,0,3,-3,NO
HR & Administration,trackwise,0,3,-3,NO
HR & Administration,receptionist,0,3,-3,NO
HR & Administration,oracledb,0,3,-3,NO
HR & Administration,detail oriented,0,3,-3,NO
HR & Administration,office party and event planning,0,3,-3,NO
HR & Administration,test equipment repair and operation,0,3,-3,NO
HR & Administration,hls,0,3,-3,NO
HR & Administration,web application development,0,3,-3,NO
HR & Administration,e-commerce,0,3,-3,NO
HR & Administration,organized and detail-oriented,0,3,-3,NO
HR & Administration,seasoned leadership,0,3,-3,NO
HR & Administration,sales analysis,0,3,-3,NO
HR & Administration,windows 95,0,3,-3,NO
HR & Administration,mozilla thunderbird,0,3,-3,NO
HR & Administration,out of the box thinking,0,3,-3,NO
HR & Administration,good team player,0,3,-3,NO
HR & Administration,google docs,0,3,-3,NO
HR & Administration,office equipment,0,3,-3,NO
HR & Administration,object-oriented programming,0,3,-3,NO
HR & Administration,server management,0,3,-3,NO
HR & Administration,kpi,0,3,-3,NO
HR & Administration,utp,0,3,-3,NO
HR & Administration,requirement analysis (static testing),0,3,-3,NO
HR & Administration,julia,0,3,-3,NO
HR & Administration,sql navigator,0,3,-3,NO
HR & Administration,detail-oriented understanding that any downtime must be minimized if not avoidable,0,3,-3,NO
HR & Administration,project manager,0,3,-3,NO
HR & Administration,educated,0,3,-3,NO
HR & Administration,pl/sql,0,3,-3,NO
HR & Administration,macess,0,3,-3,NO
HR & Administration,comfortable working at heights and odd locations,0,3,-3,NO
HR & Administration,sales and management,0,3,-3,NO
HR & Administration,customer service skills,0,3,-3,NO
HR & Administration,and account,0,3,-3,NO
HR & Administration,systems design i,0,3,-3,NO
HR & Administration,usability,0,3,-3,NO
HR & Administration,creating & updating documentation,0,3,-3,NO
HR & Administration,compliance/auditing/assurance,0,3,-3,NO
HR & Administration,ability to work in a team structure,0,3,-3,NO
HR & Administration,white box,0,3,-3,NO
HR & Administration,coach,0,3,-3,NO
HR & Administration,mobile device support,0,3,-3,NO
HR & Administration,net,0,3,-3,NO
HR & Administration,optistruct),0,3,-3,NO
HR & Administration,production engineering,0,3,-3,NO
HR & Administration,etl,0,3,-3,NO
HR & Administration,rigging,0,3,-3,NO
HR & Administration,ability of managing multi tasks,0,3,-3,NO
HR & Administration,tally,0,3,-3,NO
HR & Administration,contextual reasoning,0,3,-3,NO
HR & Administration,middle school & high school math,0,3,-3,NO
HR & Administration,program development,0,3,-3,NO
HR & Administration,troubleshoot and identify faulty capacitors,0,3,-3,NO
HR & Administration,performance management,0,3,-3,NO
HR & Administration,pr soft,0,3,-3,NO
HR & Administration,cluster analysis,0,3,-3,NO
HR & Administration,metrics,0,3,-3,NO
HR & Administration,software practice i/ii,0,3,-3,NO
HR & Administration,etap,0,3,-3,NO
HR & Administration,and write),0,3,-3,NO
HR & Administration,market planning,0,3,-3,NO
HR & Administration,gd&t,0,3,-3,NO
HR & Administration,digital tv,0,3,-3,NO
HR & Administration,lotus i,0,3,-3,NO
HR & Administration,jvm,0,3,-3,NO
HR & Administration,adobe creative suite,0,3,-3,NO
HR & Administration,strong attention to detail,0,3,-3,NO
HR & Administration,circuit boards,0,3,-3,NO
HR & Administration,bugzilla,0,3,-3,NO
HR & Administration,contract negotiations,0,3,-3,NO
HR & Administration,therapy,0,3,-3,NO
HR & Administration,presenting,0,3,-3,NO
HR & Administration,voice,0,3,-3,NO
HR & Administration,horizontal,0,3,-3,NO
HR & Administration,sharepoint use experience,0,3,-3,NO
HR & Administration,ocr,0,3,-3,NO
HR & Administration,mainframe,0,3,-3,NO
HR & Administration,slides,0,3,-3,NO
HR & Administration,ethernet,0,3,-3,NO
HR & Administration,marketing strategist,0,3,-3,NO
HR & Administration,kek,0,3,-3,NO
HR & Administration,flash,0,3,-3,NO
HR & Administration,excel in areas of expertise,0,3,-3,NO
HR & Administration,typing speed,0,3,-3,NO
HR & Administration,autocad civil 3d,0,3,-3,NO
HR & Administration,sales objectives,0,3,-3,NO
HR & Administration,microsoft office suite (2013),0,3,-3,NO
HR & Administration,skill 2,0,3,-3,NO
HR & Administration,configuring network and end user security,0,3,-3,NO
HR & Administration,budget 5,0,3,-3,NO
HR & Administration,book keeping,0,3,-3,NO
HR & Administration,reliable,0,3,-3,NO
HR & Administration,advertisements,0,3,-3,NO
HR & Administration,and works with branch staff to ensure incoming wires are posted and resolve issues,0,3,-3,NO
HR & Administration,skills,0,3,-3,NO
HR & Administration,neural,0,3,-3,NO
HR & Administration,lotus,0,3,-3,NO
HR & Administration,and identifies and resolves errors,0,3,-3,NO
HR & Administration,cd-rom,0,3,-3,NO
HR & Administration,profit pluss 2k8,0,3,-3,NO
HR & Administration,apache pig,0,3,-3,NO
HR & Administration,firstdata certpro and more,0,3,-3,NO
HR & Administration,os x 10.8-10.11,0,3,-3,NO
HR & Administration,desktops,0,3,-3,NO
HR & Administration,blackboard,0,3,-3,NO
HR & Administration,assemble/disassemble pcs and electronics to the component level,0,3,-3,NO
HR & Administration,ms office suite (word,0,3,-3,NO
HR & Administration,image segmentation,0,3,-3,NO
HR & Administration,articles,0,3,-3,NO
HR & Administration,ms frontpage,0,3,-3,NO
HR & Administration,safety codes,0,3,-3,NO
HR & Administration,flask api,0,3,-3,NO
HR & Administration,maintenance management,0,3,-3,NO
HR & Administration,project planning and management,0,3,-3,NO
HR & Administration,k-means clustering,0,3,-3,NO
HR & Administration,programming languages,0,3,-3,NO
HR & Administration,failure modes and effective analysis (fmea),0,3,-3,NO
HR & Administration,conflict management,0,3,-3,NO
HR & Administration,pfd,0,3,-3,NO
HR & Administration,pq,0,3,-3,NO
HR & Administration,forklift,0,3,-3,NO
HR & Administration,competitive analysis,0,3,-3,NO
HR & Administration,information systems,0,3,-3,NO
HR & Administration,responds to inquiries from that manager regarding budgeted and actual expenses,0,3,-3,NO
HR & Administration,loans,0,3,-3,NO
HR & Administration,functional requirements,0,3,-3,NO
HR & Administration,production analytics,0,3,-3,NO
HR & Administration,meeting facilitation,0,3,-3,NO
HR & Administration,public relations software: bacons mediasource,0,3,-3,NO
HR & Administration,reactjs,0,3,-3,NO
HR & Administration,pro e,0,3,-3,NO
HR & Administration,machining,0,3,-3,NO
HR & Administration,attention to detail,0,3,-3,NO
HR & Administration,msa,0,3,-3,NO
HR & Administration,building commissioning experience,0,3,-3,NO
HR & Administration,omissions,0,3,-3,NO
HR & Administration,torquisesvn,0,3,-3,NO
HR & Administration,influencing and negotiation,0,3,-3,NO
HR & Administration,product development and design,0,3,-3,NO
HR & Administration,verifies those wires have all required documentation,0,3,-3,NO
HR & Administration,sap fi,0,3,-3,NO
HR & Administration,engineering management,0,3,-3,NO
HR & Administration,scripting,0,3,-3,NO
HR & Administration,acquisitions,0,3,-3,NO
HR & Administration,sap r/3,0,3,-3,NO
HR & Administration,heat,0,3,-3,NO
HR & Administration,underwriting,0,3,-3,NO
HR & Administration,ceridian,0,3,-3,NO
HR & Administration,business associate,0,3,-3,NO
HR & Administration,staff development/leadership,0,3,-3,NO
HR & Administration,microwave,0,3,-3,NO
HR & Administration,software quality engineer,0,3,-3,NO
HR & Administration,business operations,0,3,-3,NO
HR & Administration,researched and resolved billing and invoice problems.,0,3,-3,NO
HR & Administration,integrating content protection systems,0,3,-3,NO
HR & Administration,strategy consulting,0,3,-3,NO
HR & Administration,icgs / idds,0,3,-3,NO
HR & Administration,laundry,0,3,-3,NO
HR & Administration,lucidchart,0,3,-3,NO
HR & Administration,file structures,0,3,-3,NO
HR & Administration,osi,0,3,-3,NO
HR & Administration,applied machine learning,0,3,-3,NO
HR & Administration,strong requirement tracing,0,3,-3,NO
HR & Administration,internal medicine,0,3,-3,NO
HR & Administration,ats,0,3,-3,NO
HR & Administration,ruby on rails,0,3,-3,NO
HR & Administration,project coordination,0,3,-3,NO
HR & Administration,payroll mate,0,3,-3,NO
HR & Administration,941 withholding accounting,0,3,-3,NO
HR & Administration,tsys certifynow,0,3,-3,NO
HR & Administration,yarn,0,3,-3,NO
HR & Administration,labor relations,0,3,-3,NO
HR & Administration,maintain and document.,0,3,-3,NO
HR & Administration,skill 3,0,3,-3,NO
HR & Administration,data gathering,0,3,-3,NO
HR & Administration,lesson planning,0,3,-3,NO
HR & Administration,ms-excel,0,3,-3,NO
HR & Administration,react native,0,3,-3,NO
HR & Administration,management training,0,3,-3,NO
HR & Administration,adobe dreamweaver,0,3,-3,NO
HR & Administration,data insights,0,3,-3,NO
HR & Administration,equipment inventory,0,3,-3,NO
HR & Administration,ibm-aix,0,3,-3,NO
HR & Administration,vcms,0,3,-3,NO
HR & Administration,excellent time management skills,0,3,-3,NO
HR & Administration,payroll experts,0,3,-3,NO
HR & Administration,automated test scripts,0,3,-3,NO
HR & Administration,lighting designs using visual professional,0,3,-3,NO
HR & Administration,core java,0,3,-3,NO
HR & Administration,processes outgoing and incoming wires,0,3,-3,NO
HR & Administration,weka,0,3,-3,NO
HR & Administration,pax and innowi,0,3,-3,NO
HR & Administration,basis,0,3,-3,NO
HR & Administration,maple,0,3,-3,NO
HR & Administration,training material,0,3,-3,NO
HR & Administration,new products,0,3,-3,NO
HR & Administration,user centered design,0,3,-3,NO
HR & Administration,full accounting cycle,0,3,-3,NO
HR & Administration,chasepaymentech,0,3,-3,NO
HR & Administration,data transition,0,3,-3,NO
HR & Administration,contract management,0,3,-3,NO
HR & Administration,azure data factory,0,3,-3,NO
HR & Administration,wago codesys,0,3,-3,NO
HR & Administration,managed sales,0,3,-3,NO
HR & Administration,.ney(vb,0,3,-3,NO
HR & Administration,input into the system,0,3,-3,NO
HR & Administration,scrum master,0,3,-3,NO
HR & Administration,interpersonal communications,0,3,-3,NO
HR & Administration,jquery,0,3,-3,NO
HR & Administration,algorithm design,0,3,-3,NO
HR & Administration,executive presentations,0,3,-3,NO
HR & Administration,performance tracking and evaluation,0,3,-3,NO
HR & Administration,automotive,0,3,-3,NO
HR & Administration,sql server 2008,0,3,-3,NO
HR & Administration,advanced engineering knowledge,0,3,-3,NO
HR & Administration,decorating,0,3,-3,NO
HR & Administration,training program implementation,0,3,-3,NO
HR & Administration,self-motivation,0,3,-3,NO
HR & Administration,multi-line telephone,0,3,-3,NO
HR & Administration,primary care,0,3,-3,NO
HR & Administration,control system design,0,3,-3,NO
HR & Administration,5 why,0,3,-3,NO
HR & Administration,oracle financials,0,3,-3,NO
HR & Administration,aramark service trained on ge amx 4 and amx4+ portable xr unit,0,3,-3,NO
HR & Administration,creativity,0,3,-3,NO
HR & Administration,analytical thinking,0,3,-3,NO
HR & Administration,tear,0,3,-3,NO
HR & Administration,preventive maintenance,0,3,-3,NO
HR & Administration,test scenario engineering,0,3,-3,NO
HR & Administration,toad,0,3,-3,NO
HR & Administration,sales strategies,0,3,-3,NO
HR & Administration,pico or suri,0,3,-3,NO
HR & Administration,oracle experience,0,3,-3,NO
HR & Administration,digital communications with fiber optics,0,3,-3,NO
HR & Administration,webex,0,3,-3,NO
HR & Administration,chemical engineering technician,0,3,-3,NO
HR & Administration,netgear,0,3,-3,NO
HR & Administration,vbs,0,3,-3,NO
